source,target,weight
coventrytelegraph.net,teamtalk.com,10
express.lineone.net,teamtalk.com,10
iccoventry.icnetwork.co.uk,teamtalk.com,10
liverpoolecho.co.uk,sportinglife.com,10
belleville.com,blueridgenow.com,10
belleville.com,lacrossetribune.com,10
blueridgenow.com,lacrossetribune.com,10
blueridgenow.com,detnews.com,10
gentedigital.es,lanacion.es,10
philly.com,sefermpost.com,10
financialexpress.com,hinduonnet.com,10
indianexpress.com,timesofindia.indiatimes.com,10
gadsdentimes.com,twincities.com,10
ocala.com,twincities.com,10
starnewsonline.com,twincities.com,10
twincities.com,wilmingtonstar.com,10
news.celebritywonder.com,uk.news.yahoo.com,10
abc3340.com,ledger-enquirer.com,10
clkurl.com,ledger-enquirer.com,10
rss.nouvelobs.com,tf1.lci.fr,10
birminghammail.net,givemefootball.com,10
chroniclelive.co.uk,givemefootball.com,10
examiner.co.uk,givemefootball.com,10
givemefootball.com,hounslowchronicle.co.uk,10
givemefootball.com,journallive.co.uk,10
givemefootball.com,liverpoolecho.co.uk,10
finanzen.net,stadtblogs.de,10
scouty.de,stadtblogs.de,10
financial.de,n24.de,10
fr.news.yahoo.com,tf1.lci.fr,10
mobile.alertnet.org,us.rd.yahoo.com,10
corren.se,www2.unt.se:80,10
dailybreeze.com,presstelegram.com,10
dailybreeze.com,whittierdailynews.com,10
presstelegram.com,whittierdailynews.com,10
cbsnews.com,fremonttribune.com,10
breakingnews.nypost.com,news.yahoo.com,10
news.yahoo.com,statesman.com,10
news.yahoo.com,sun-sentinel.com,10
bnd.com,sltrib.com,10
ajc.com,centredaily.com,10
centredaily.com,huffingtonpost.com,10
centredaily.com,seattlepi.com,10
channelnewsasia.com,digital.asiaone.com,10
channelnewsasia.com,iranfocus.com,10
digital.asiaone.com,iranfocus.com,10
iranfocus.com,news.brisbanetimes.com.au,10
iranfocus.com,news.smh.com.au,10
azfamily.com,king5.com,10
boston.com,king5.com,10
breitbart.com,king5.com,10
images.salon.com,king5.com,10
king5.com,ksl.com,10
king5.com,newsvine.com,10
king5.com,pe.com,10
king5.com,sacbee.com,10
king5.com,statesman.com,10
king5.com,timesdaily.com,10
abc.net.au,mobile.reuters.com,10
mobile.reuters.com,us.rd.yahoo.com,10
canariasahora.es,noticias.com,10
cotizalia.com,noticias.com,10
europapress.es,noticias.com,10
granadadigital.com,noticias.com,10
lanacion.es,noticias.com,10
ad-hoc-news.de,satundkabel.magnus.de,10
idw-online.de,innovations-report.de,10
icnewcastle.icnetwork.co.uk,independent.co.uk,10
aeiou.visao.pt,tv1.rtp.pt,10
acnnewswire.net,investegate.co.uk,10
acnnewswire.net,marketwire.com,10
ad-hoc-news.de,marketwire.com,10
ad-hoc-news.de,pr-inside.com,10
investegate.co.uk,marketwire.com,10
investegate.co.uk,pr-inside.com,10
fr.biz.yahoo.com,rss.feedsportal.com,10
ananova.com,aylesburytoday.co.uk,10
aylesburytoday.co.uk,birminghampost.net,10
aylesburytoday.co.uk,chroniclelive.co.uk,10
aylesburytoday.co.uk,icscotland.icnetwork.co.uk,10
aylesburytoday.co.uk,icwolverhampton.icnetwork.co.uk,10
aylesburytoday.co.uk,walesonline.co.uk,10
groundreport.com,hinduonnet.com,10
groundreport.com,thehindu.com,10
moneycentral.msn.com,newsobserver.com,10
biznes.onet.pl,wprost.pl,10
klik.pb.pl,rp.pl,10
pb.pl,rp.pl,10
calsun.canoe.ca,edmontonsun.com,10
calsun.canoe.ca,jam.canoe.ca,10
calsun.canoe.ca,niagarafallsreview.ca,10
calsun.canoe.ca,owensoundsuntimes.com,10
calsun.canoe.ca,standard-freeholder.com,10
edmontonsun.com,niagarafallsreview.ca,10
edmontonsun.com,owensoundsuntimes.com,10
edmontonsun.com,standard-freeholder.com,10
jam.canoe.ca,niagarafallsreview.ca,10
jam.canoe.ca,owensoundsuntimes.com,10
jam.canoe.ca,standard-freeholder.com,10
niagarafallsreview.ca,ottsun.canoe.ca,10
niagarafallsreview.ca,owensoundsuntimes.com,10
niagarafallsreview.ca,standard-freeholder.com,10
ottsun.canoe.ca,owensoundsuntimes.com,10
ottsun.canoe.ca,standard-freeholder.com,10
owensoundsuntimes.com,standard-freeholder.com,10
expressindia.com,news.in.msn.com,10
indianexpress.com,news.in.msn.com,10
euractiv.com,mobile.reuters.com,10
aylesburytoday.co.uk,ellesmereportstandard.co.uk,10
aylesburytoday.co.uk,marketrasentoday.co.uk,10
livenews.com.au,theepochtimes.com,10
news.brisbanetimes.com.au,theepochtimes.com,10
pr-inside.com,webcast.broadcastnewsroom.com,10
webcast.broadcastnewsroom.com,www2.marketwire.com,10
abcdesevilla.es,diariosigloxxi.com,10
abcdesevilla.es,europapress.es,10
firstcoastnews.com,wbt.com,10
canada.com,edmontonjournal.com,10
edmontonjournal.com,vancouversun.com,10
fayobserver.com,phillyburbs.com,9
fayobserver.com,startribune.com,9
images.salon.com,sportsillustrated.cnn.com,9
phillyburbs.com,sports.espn.go.com,9
sports.espn.go.com,sportsillustrated.cnn.com,9
newsobserver.com,sportsline.com,9
bgviews.com,missoulian.com,9
bnd.com,sacbee.com,9
bnd.com,tdn.com,9
charlotteobserver.com,napavalleyregister.com,9
chicagotribune.com,mywesttexas.com,9
chicagotribune.com,washingtontimes.com,9
guardian.co.uk,wcbstv.com,9
guardian.co.uk,wcpo.com:80,9
mywesttexas.com,wtopnews.com,9
napavalleyregister.com,wtopnews.com,9
rssfeeds.usatoday.com,washingtontimes.com,9
sfgate.com,tdn.com,9
sfgate.com,wbt.com,9
timesdaily.com,wcpo.com:80,9
usatoday.com,washingtontimes.com,9
azcentral.com,freep.com,9
postchronicle.com,upi.com,9
timesoftheinternet.com,upi.com,9
breakingnews.ie,ctv.ca,9
ctv.ca,miamiherald.com,9
dailyherald.com,images.forbes.com,9
dailyherald.com,sfgate.com,9
ellesmereportstandard.co.uk,leitrimobserver.ie,9
forbes.com,uk.news.yahoo.com,9
miamiherald.com,usatoday.com,9
digitalproducer.com,digitalprosound.com,9
digitalproducer.com,uk.news.yahoo.com,9
digitalproducer.com,us.rd.yahoo.com,9
news.brisbanetimes.com.au,zeenews.com,9
physorg.com,uk.news.yahoo.com,9
adn.com,bnd.com,9
adn.com,guardian.co.uk,9
buffalonews.com,usatoday.com,9
dailyherald.com,media.idahostatesman.com,9
guardian.co.uk,media.adn.com,9
columbiamissourian.com,kmox.com,9
examiner.net,kmox.com,9
examiner.net,usatoday.com,9
boston.com,nbcchicago.com,9
journaltimes.com,phillyburbs.com,9
nashuatelegraph.com,rutlandherald.com,9
phillyburbs.com,thetimesonline.com,9
rutlandherald.com,seacoastonline.com,9
cbs11tv.com,cbs5.com,9
cbs3.com,columbustelegram.com,9
cbs3.com,fremonttribune.com,9
cbs3.com,nwitimes.com,9
cbs5.com,columbustelegram.com,9
cbs5.com,dailyherald.com,9
cbs5.com,fremonttribune.com,9
cbs5.com,journaltimes.com,9
cbs5.com,ksl.com,9
cbs5.com,mywesttexas.com,9
cbs5.com,napavalleyregister.com,9
cbs5.com,nwitimes.com,9
cbs5.com,rapidcityjournal.com,9
cbs5.com,rutlandherald.com,9
cbs5.com,siouxcityjournal.com,9
cbs5.com,southcoasttoday.com,9
cbs5.com,thetimesonline.com,9
cbs5.com,wbztv.com,9
phillyburbs.com,www2.journalnow.com,9
postchronicle.com,themoneytimes.com,9
azstarnet.com,forbes.com,9
herald-zeitung.com,myfoxatlanta.com,9
ksl.com,palestineherald.com,9
bismarcktribune.com,mymotherlode.com,9
forbes.com,mymotherlode.com,9
kentucky.com,rssfeeds.usatoday.com,9
ledger-enquirer.com,rssfeeds.usatoday.com,9
carrollcounty.com,google.com,9
cbs3.com,columbian.com,9
cbs5.com,huffingtonpost.com,9
cbs5.com,timesdaily.com,9
dailyherald.com,marketplace.publicradio.org,9
google.com,zeenews.com,9
kansascity.com,lubbockonline.com,9
lubbockonline.com,nwitimes.com,9
lubbockonline.com,southcoasttoday.com,9
lubbockonline.com,tdn.com,9
lubbockonline.com,wcfcourier.com,9
palestineherald.com,southcoasttoday.com,9
timesdaily.com,tri-cityherald.com,9
forbes.com,mlive.com,9
breitbart.com,siouxcityjournal.com,9
breitbart.com,timesanddemocrat.com,9
huffingtonpost.com,timesanddemocrat.com,9
journaltimes.com,philly.com,9
philly.com,rapidcityjournal.com,9
philly.com,thetimesonline.com,9
guardian.co.uk,mb.com.ph,9
tdn.com,walesonline.co.uk,9
timesdaily.com,walesonline.co.uk,9
foxnews.com,journaltimes.com,9
foxnews.com,mywesttexas.com,9
foxnews.com,newsmax.com,9
foxnews.com,rapidcityjournal.com,9
foxnews.com,wcfcourier.com,9
huffingtonpost.com,olympics.thestar.com,9
olympics.thestar.com,tdn.com,9
kansascity.com,pottstownmercury.com,9
sfgate.com,tucsoncitizen.com,9
breakingnews.nypost.com,images.forbes.com,9
bellinghamherald.com,tuscaloosanews.com,9
examiner.com,ksdk.com,9
firstcoastnews.com,ledger-enquirer.com,9
ksdk.com,ledger-enquirer.com,9
ledger-enquirer.com,tuscaloosanews.com,9
startribune.com,tuscaloosanews.com,9
edstrong.blog-city.com,guardian.co.uk,9
edstrong.blog-city.com,us.rd.yahoo.com,9
newsvine.com,sportsline.com,9
casperstartribune.net,chronicle.augusta.com,9
chronicle.augusta.com,journalstar.com,9
chronicle.augusta.com,wcfcourier.com,9
guardian.co.uk,mercurynews.com,9
columbiamissourian.com,heraldnet.com,9
heraldnet.com,www2.journalnow.com,9
cbsnews.com,theday.com,9
mercurynews.com,theday.com,9
brisbanetimes.com.au,timesoftheinternet.com,9
brisbanetimes.com.au,us.rd.yahoo.com,9
iafrica.com,news.theage.com.au,9
diariovasco.com,rtve.es,9
abc3340.com,dailyherald.com,9
bismarcktribune.com,dailyherald.com,9
bismarcktribune.com,wral.com,9
clkurl.com,dailyherald.com,9
columbiamissourian.com,sfgate.com,9
forbes.com,newsday.com,9
guardian.co.uk,wral.com,9
myfoxatlanta.com,myfoxny.com,9
philly.com,wvgazette.com,9
ananova.com,telegraph.co.uk,9
birminghampost.net,chichestertoday.co.uk,9
birminghampost.net,telegraph.co.uk,9
chichestertoday.co.uk,coventrytelegraph.net,9
chichestertoday.co.uk,journallive.co.uk,9
chichestertoday.co.uk,uk.news.yahoo.com,9
dailyrecord.co.uk,mirror.co.uk,9
hounslowchronicle.co.uk,news.scotsman.com,9
ichuddersfield.icnetwork.co.uk,news.scotsman.com,9
icliverpool.icnetwork.co.uk,telegraph.co.uk,9
journallive.co.uk,telegraph.co.uk,9
news.scotsman.com,sundaysun.co.uk,9
news.scotsman.com,telegraph.co.uk,9
news.com.au,theage.com.au,9
news.ninemsn.com.au,theage.com.au,9
bismarcktribune.com,goupstate.com,9
bismarcktribune.com,theday.com,9
boston.com,goupstate.com,9
casperstartribune.net,goupstate.com,9
goupstate.com,huffingtonpost.com,9
goupstate.com,journalstar.com,9
goupstate.com,mywesttexas.com,9
goupstate.com,pantagraph.com,9
goupstate.com,philly.com,9
goupstate.com,sacbee.com,9
goupstate.com,theday.com,9
goupstate.com,wsbradio.com,9
goupstate.com,www2.journalnow.com,9
images.forbes.com,theday.com,9
journalstar.com,sacbee.com,9
pantagraph.com,philly.com,9
pantagraph.com,theday.com,9
pantagraph.com,www2.journalnow.com,9
blueridgenow.com,bulletin.aarp.org,9
blueridgenow.com,columbian.com,9
clkurl.com,theday.com,9
columbian.com,theday.com,9
columbian.com,wbt.com,9
goupstate.com,guardian.co.uk,9
washingtonpost.com,wral.com,9
breakingnews.iol.ie,salon.com,9
saljournal.com,startribune.com,9
kcchronicle.com,timesanddemocrat.com,9
pottstownmercury.com,timesanddemocrat.com,9
buffalonews.com,casperstartribune.net,9
mercurynews.com,sacbee.com,9
charlotteobserver.com,southcoasttoday.com,9
columbiamissourian.com,southcoasttoday.com,9
ajc.com,stltoday.com,9
cbs2chicago.com,kdka.com,9
forbes.com,wralsportsfan.com,9
thedailytimes.com,theleafchronicle.com,9
news.com.au,pr-inside.com,9
chinadaily.com.cn,english.people.com.cn,9
business.brisbanetimes.com.au,business.smh.com.au,9
business.brisbanetimes.com.au,business.theage.com.au,9
bnd.com,philly.com,9
chron.com,gulflive.com,9
adn.com,fresnobee.com,9
rss.feedsportal.com,scouty.de,9
thestar.com.my,uk.reuters.com,9
ksby.com,kwwl.com,9
philly.com,rutlandherald.com,9
brisbanetimes.com.au,news.brisbanetimes.com.au,9
mmnews.de,united-mutations.org,9
media.idahostatesman.com,nrtoday.com,9
media.idahostatesman.com,open.itworld.com,9
media.idahostatesman.com,security.itworld.com,9
media.idahostatesman.com,smallbusiness.itworld.com,9
media.idahostatesman.com,storage.itworld.com,9
news.theage.com.au,security.itworld.com,9
bloomberg.com,voteoften.us,9
quote.bloomberg.com,voteoften.us,9
firstcoastnews.com,philly.com,9
mcall.com,philly.com,9
canadaeast.com,mysinchew.com,9
mysinchew.com,news1130.com,9
news.ninemsn.com.au,philly.com,9
news.smh.com.au,philly.com,9
ellesmereportstandard.co.uk,icnorthwales.icnetwork.co.uk,9
24dash.com,birminghammail.net,9
24dash.com,chesterchronicle.co.uk,9
24dash.com,icbirmingham.icnetwork.co.uk,9
24dash.com,iccheshireonline.icnetwork.co.uk,9
24dash.com,iccoventry.icnetwork.co.uk,9
24dash.com,icliverpool.icnetwork.co.uk,9
24dash.com,icnorthwales.icnetwork.co.uk,9
24dash.com,icsolihull.icnetwork.co.uk,9
24dash.com,icwolverhampton.icnetwork.co.uk,9
azcentral.com,kansascity.com,9
shanghaidaily.com,www2.journalnow.com,9
ledger-enquirer.com,wtopnews.com,9
newsvine.com,townhall.com,9
feeds.vnunet.com,itnews.com.au,9
news.bbc.co.uk,rss.feedsportal.com,9
nationalpost.com,us.rd.yahoo.com,9
kasa.com,woodtv.com,9
computerworld.com.au,techworld.com.au,9
marketwatch.com,us.rd.yahoo.com,9
english.china.com,news.xinhuanet.com,9
abcnews.go.com,kansascity.com,9
blueridgenow.com,daytondailynews.com,9
bulletin.aarp.org,washingtontimes.com,9
boston.com,krqe.com,9
boston.com,kxan.com,9
boston.com,memphisdailynews.com,9
boston.com,wavy.com,9
boston.com,wokv.com,9
gulflive.com,krqe.com,9
gulflive.com,kxan.com,9
gulflive.com,memphisdailynews.com,9
gulflive.com,themorningsun.com,9
gulflive.com,wavy.com,9
gulflive.com,wokv.com,9
gulflive.com,wwww.examiner.com,9
krqe.com,kxan.com,9
krqe.com,memphisdailynews.com,9
krqe.com,themorningsun.com,9
krqe.com,wavy.com,9
krqe.com,wokv.com,9
krqe.com,wwww.examiner.com,9
kxan.com,memphisdailynews.com,9
kxan.com,salon.com,9
kxan.com,startribune.com,9
kxan.com,themorningsun.com,9
kxan.com,wokv.com,9
kxan.com,wwww.examiner.com,9
memphisdailynews.com,salon.com,9
memphisdailynews.com,startribune.com,9
memphisdailynews.com,themorningsun.com,9
memphisdailynews.com,wavy.com,9
memphisdailynews.com,wokv.com,9
memphisdailynews.com,wwww.examiner.com,9
salon.com,wavy.com,9
salon.com,wokv.com,9
salon.com,wwww.examiner.com,9
startribune.com,wavy.com,9
startribune.com,wokv.com,9
startribune.com,wwww.examiner.com,9
themorningsun.com,wavy.com,9
themorningsun.com,wokv.com,9
themorningsun.com,wwww.examiner.com,9
wavy.com,wokv.com,9
wavy.com,wwww.examiner.com,9
wokv.com,wwww.examiner.com,9
abc3340.com,the-dispatch.com,9
clkurl.com,the-dispatch.com,9
philly.com,the-dispatch.com,9
ironmagazineforums.com,www2.journalnow.com,9
petoskeynews.com,www2.journalnow.com,9
sentinel-standard.com,www2.journalnow.com,9
9wsyr.com:80,newsday.com,9
newsday.com,oneidadispatch.com,9
newsday.com,wcbstv.com,9
examiner.co.uk,icliverpool.icnetwork.co.uk,9
baltimoresun.com,mywesttexas.com,9
msnbc.msn.com,uk.news.yahoo.com,9
breitbart.com,news.sympatico.msn.ctv.ca,9
forbes.com,news.sympatico.msn.ctv.ca,9
google.com,ksdk.com,9
rss.feedsportal.com,sportinglife.com,9
azcentral.com,latimes.com,9
centredaily.com,latimes.com,9
latimes.com,rutlandherald.com,9
latimes.com,sportsillustrated.cnn.com,9
latimes.com,sunjournal.com,9
latimes.com,vaildaily.com,9
columbiamissourian.com,tri-cityherald.com,9
stuff.co.nz,uk.news.yahoo.com,9
telegraph.co.uk,topnews.in,9
kansascity.com,kdka.com,9
teamtalk.com,thesun.co.uk,9
msn.foxsports.com,wjz.com,9
click2houston.com,kcra.com,9
click2houston.com,thedenverchannel.com,9
click2houston.com,thekansascitychannel.com,9
click2houston.com,wftv.com,9
click2houston.com,wjactv.com,9
kcci.com,ketv.com,9
kcra.com,local6.com,9
kcra.com,news4jax.com,9
kcra.com,thebostonchannel.com,9
kcra.com,thedenverchannel.com,9
kcra.com,thehometownchannel.com,9
kcra.com,thekansascitychannel.com,9
kcra.com,wesh.com,9
kcra.com,wftv.com,9
kcra.com,wjactv.com,9
ketv.com,thehometownchannel.com,9
local6.com,thedenverchannel.com,9
local6.com,thekansascitychannel.com,9
local6.com,wftv.com,9
local6.com,wjactv.com,9
news4jax.com,thedenverchannel.com,9
news4jax.com,thekansascitychannel.com,9
news4jax.com,wftv.com,9
news4jax.com,wjactv.com,9
thebostonchannel.com,thedenverchannel.com,9
thebostonchannel.com,wftv.com,9
thebostonchannel.com,wjactv.com,9
thedenverchannel.com,thekansascitychannel.com,9
thedenverchannel.com,wesh.com,9
thehometownchannel.com,thekansascitychannel.com,9
thekansascitychannel.com,wesh.com,9
thekansascitychannel.com,wftv.com,9
thekansascitychannel.com,wjactv.com,9
wesh.com,wftv.com,9
wesh.com,wjactv.com,9
adn.com,charlotteobserver.com,9
breitbart.com,kodiakdailymirror.com,9
columbiamissourian.com,kodiakdailymirror.com,9
azcentral.com,fox11az.com,9
azcentral.com,tucsoncitizen.com,9
fox11az.com,tucsoncitizen.com,9
firstcoastnews.com,google.com,9
firstcoastnews.com,kansascity.com,9
firstcoastnews.com,statesman.com,9
firstcoastnews.com,wtopnews.com,9
forbes.com,wqad.com,9
adn.com,www2.journalnow.com,9
adn.com,latimes.com,9
ajax-blog.com,ajaxgirl.com,9
kutv.com,kutv.com:80,9
kutv.com,nashuatelegraph.com,9
kutv.com,southcoasttoday.com,9
kutv.com,theleafchronicle.com,9
kutv.com,theledger.com,9
kutv.com:80,nashuatelegraph.com,9
kutv.com:80,southcoasttoday.com,9
kutv.com:80,theleafchronicle.com,9
kutv.com:80,theledger.com,9
nashuatelegraph.com,theleafchronicle.com,9
southcoasttoday.com,theleafchronicle.com,9
theleafchronicle.com,theledger.com,9
digitalprosound.com,nz.news.yahoo.com,9
nz.news.yahoo.com,postchronicle.com,9
latimes.com,napavalleyregister.com,9
napavalleyregister.com,statesman.com,9
reflector.com,seattlepi.com,9
cgi.cnn.com,counton2.com,9
cnn.com,counton2.com,9
counton2.com,dynamic.cnn.com,9
counton2.com,premium.cnn.com,9
counton2.com,rss.cnn.com,9
kentucky.com,wtopnews.com,9
seattletimes.nwsource.com,theolympian.com,9
slashgear.com,streetinsider.com,9
feeds.gawker.com,iklangadget.com,9
columbiamissourian.com,sports.espn.go.com,9
elecodiario.es,nortecastilla.es,9
ktiv.com,kwwl.com,9
online.wsj.com,wsj.com,9
forbes.com,suntimes.com,9
huffingtonpost.com,wqad.com,9
media.idahostatesman.com,wqad.com,9
startribune.com,suntimes.com,9
startribune.com,wqad.com,9
sefermpost.com,uk.news.yahoo.com,9
bismarcktribune.com,detnews.com,9
chicagotribune.com,fresnobee.com,9
chicagotribune.com,gulflive.com,9
forbes.com,in.news.yahoo.com,9
businessweek.com,moneycentral.msn.com,9
forbes.com,ksby.com,9
heraldonline.com,ksby.com,9
heraldonline.com,myrtlebeachonline.com,9
kold.com,startribune.com,9
ksby.com,media.idahostatesman.com,9
ksby.com,startribune.com,9
localnews8.com,salon.com,9
